Id,LotFrontage,LotArea,LotShape,YearBuilt,YearRemodAdd,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,HeatingQC,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageYrBlt,GarageCars,PavedDrive,WoodDeckSF,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan,SalePrice
1472,-1.071748623,-0.889565721,0.700716543,-0.006142169,-0.669379276,2.2744899469999997,-0.874670235,-0.072849508,-0.6289507679999999,-0.933118838,-0.653304625,-0.542909026,-1.430393339,-1.0603027329999999,-0.934792545,0.25475152100000004,-0.313746857,-1.02475284,0.290175955,1.447600081,-0.82924058,0.10074453900000001,-0.775909871,-1.002394781,-0.951673463,-0.943380465,-0.905892549,-1.42998546,-1.044074453,-0.8276454870000001,1.2202003479999999,-0.303764824,104614.11033080416
1473,-1.071748623,-0.889565721,0.700716543,-0.006142169,-0.669379276,2.206674554,-0.874670235,-0.072849508,-0.6289507679999999,-0.933118838,-0.318504428,-0.773654607,-1.430393339,0.165909165,-0.314155087,0.25475152100000004,0.770038254,-1.02475284,0.290175955,-0.749774501,-0.82924058,0.10074453900000001,-0.775909871,-1.002394781,-0.951673463,-0.696910061,-0.905892549,-1.23663055,-0.830641891,-0.8276454870000001,1.2202003479999999,-0.303764824,104284.93830879514
1474,-0.983164635,-0.8286976,0.700716543,0.126346695,-0.475628225,-0.573756576,-0.874670235,-0.072849508,-0.6289507679999999,0.890533549,0.17904586399999997,-0.5112380639999999,-1.430393339,0.165909165,-0.314155087,0.25475152100000004,-0.147010686,0.31580433399999996,0.290175955,0.632573872,-0.82924058,0.10074453900000001,-0.775909871,0.9358347020000001,0.6104872610000001,-0.168759195,0.379662569,-0.32378491800000003,-0.090742345,-0.8276454870000001,-0.819537547,-0.303764824,147229.5224540389
1475,-0.983164635,-0.8286976,0.700716543,0.126346695,-0.475628225,-0.573756576,0.949856788,-0.072849508,-0.6289507679999999,-0.933118838,-1.016004839,0.608556666,0.6991084009999999,-1.0603027329999999,-1.5554300030000001,0.25475152100000004,-0.147010686,-1.02475284,0.290175955,-0.749774501,0.64947869,0.10074453900000001,-0.775909871,-1.002394781,-0.951673463,-0.749725147,-1.548670108,-1.164286876,-1.351010803,-0.541450686,-0.819537547,-0.303764824,104794.5492434354
1476,1.3200190379999999,0.244407387,-1.028509366,1.2525020359999999,1.219693475,0.341751235,0.949856788,-0.072849508,-0.6289507679999999,-0.933118838,-1.016004839,2.314264194,0.6991084009999999,0.165909165,2.168394745,0.25475152100000004,1.2702467659999999,1.6563615090000001,0.290175955,0.400850735,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,0.6104872610000001,1.200031799,0.379662569,1.79785774,1.6939604080000001,0.441151464,1.2202003479999999,3.2920204089999996,319553.5540654411
1477,1.083795071,0.24694355899999998,-1.028509366,1.2525020359999999,1.219693475,0.872971817,0.949856788,-0.072849508,-0.6289507679999999,-0.933118838,-1.016004839,2.2102024609999997,0.6991084009999999,0.165909165,0.30648237100000003,0.25475152100000004,1.2702467659999999,1.6563615090000001,0.290175955,-0.749774501,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,-0.951673463,1.714978893,-0.26311499,0.698233895,0.08813446900000001,-0.49375155299999995,1.2202003479999999,3.2920204089999996,256136.20330105477
1478,0.965683088,0.108671475,0.700716543,1.120013172,0.9775046609999999,2.901782336,0.949856788,-0.072849508,-0.6289507679999999,0.890533549,-0.760254688,2.309739771,0.6991084009999999,0.165909165,0.30648237100000003,0.25475152100000004,1.103510596,1.6563615090000001,0.290175955,0.78439248,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,0.6104872610000001,1.107605398,-0.26311499,1.10335847,0.40116889200000005,-0.12169831099999999,1.2202003479999999,-0.303764824,253364.16343236732
1479,0.640875134,0.37263623,-1.028509366,1.120013172,1.025942423,0.7825512920000001,0.949856788,-0.072849508,-0.6289507679999999,0.890533549,-0.9509048000000001,2.775755355,0.6991084009999999,0.165909165,0.927119829,0.25475152100000004,1.103510596,1.6563615090000001,0.290175955,-0.749774501,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,0.6104872610000001,0.878740022,-0.26311499,1.4295626730000002,0.653222584,0.30759389,1.2202003479999999,-0.303764824,252330.52420813256
1480,1.5562430040000002,0.39069377299999997,0.700716543,1.0537687409999998,0.929066898,5.614398072999999,0.949856788,-0.072849508,2.272059745,0.890533549,2.176222039,2.04958544,0.6991084009999999,0.165909165,2.168394745,0.25475152100000004,1.02014251,1.6563615090000001,0.290175955,1.008125165,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,2.172647984,2.111092043,1.665217688,3.926077096,2.429794573,0.603328518,1.2202003479999999,-0.303764824,423179.84634741384
1481,1.408603025,0.324753308,0.700716543,1.020646525,0.832191372,0.73734103,0.949856788,-0.072849508,2.272059745,0.890533549,0.327845952,1.1899450409999999,0.6991084009999999,0.165909165,0.30648237100000003,0.25475152100000004,0.978458467,1.6563615090000001,0.290175955,1.151953319,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,0.6104872610000001,1.222038085,1.665217688,1.7939117219999998,1.523214359,0.41253198399999996,1.2202003479999999,-0.303764824,302120.9573325605
1482,-0.481188706,-0.336477388,-1.028509366,1.153135388,1.025942423,0.432171759,0.949856788,-0.072849508,0.338052736,0.890533549,-0.9602048059999999,1.762284569,0.6991084009999999,-1.0603027329999999,-0.314155087,0.25475152100000004,1.145194638,0.31580433399999996,0.290175955,0.209079862,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,0.6104872610000001,0.024896123,-0.26311499,0.24049574,-0.265553776,-0.360193979,1.2202003479999999,-0.303764824,206427.0126909693
1483,1.2609630459999999,0.8161619440000001,-1.028509366,1.120013172,0.9775046609999999,-0.573756576,0.949856788,-0.072849508,-0.6289507679999999,-0.933118838,-1.016004839,1.712515915,0.6991084009999999,0.165909165,-0.314155087,0.25475152100000004,1.103510596,0.31580433399999996,0.290175955,-0.46211819200000004,-0.82924058,0.10074453900000001,0.784483461,0.9358347020000001,-0.951673463,-0.212771767,-0.26311499,0.119484503,-0.359057565,-0.608229473,-0.819537547,-0.303764824,171894.72256521467
1484,-0.422132715,-0.7350621390000001,0.700716543,1.153135388,1.025942423,-0.494638617,0.949856788,-0.072849508,1.30505624,0.890533549,-0.978804817,1.271384658,0.6991084009999999,-1.0603027329999999,-0.314155087,0.25475152100000004,1.145194638,0.31580433399999996,0.290175955,0.049270802,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,-0.951673463,-0.181962967,-0.26311499,-0.35140704799999994,-0.722909265,0.27897441,1.2202003479999999,-0.303764824,174103.79797252928
1485,0.286539185,0.289246903,-1.028509366,1.086890956,0.929066898,-0.573756576,0.949856788,-0.072849508,-0.6289507679999999,0.890533549,-0.258054393,-1.15144394,0.6991084009999999,0.165909165,0.30648237100000003,0.25475152100000004,1.061826553,0.31580433399999996,0.290175955,0.049270802,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,0.6104872610000001,-0.344809484,1.665217688,-1.051167676,-0.257423012,-0.8276454870000001,-0.819537547,-0.303764824,174438.18163520165
1486,0.16842720100000003,-0.18988666199999998,-1.028509366,1.086890956,0.929066898,-0.573756576,0.949856788,-0.072849508,-0.6289507679999999,-0.933118838,-1.016004839,0.633440993,0.6991084009999999,0.165909165,0.30648237100000003,0.25475152100000004,1.061826553,0.31580433399999996,0.290175955,0.400850735,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,0.6104872610000001,-0.199567995,0.379662569,0.030041415,0.47231308,-0.369733806,-0.819537547,-0.303764824,204166.5068774199
1487,0.07984321400000001,0.708526815,-2.757735274,0.8881576609999999,0.638440321,0.070489661,0.949856788,-0.072849508,-0.6289507679999999,-0.933118838,-1.016004839,2.402490445,0.6991084009999999,1.392121062,0.30648237100000003,0.25475152100000004,0.8117222959999999,1.6563615090000001,0.290175955,-0.565994081,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,0.6104872610000001,2.128697072,0.379662569,2.034618855,1.980569848,3.2554003419999997,1.2202003479999999,-0.303764824,286956.83000056207
1488,0.463707159,-0.148293445,0.700716543,1.120013172,1.025942423,0.703433333,0.949856788,-0.072849508,-0.6289507679999999,-0.933118838,-1.016004839,2.3255752519999997,0.6991084009999999,-1.0603027329999999,-0.314155087,0.25475152100000004,1.103510596,1.6563615090000001,0.290175955,0.400850735,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,0.6104872610000001,1.76779398,-0.26311499,0.832398527,0.191801713,-0.8276454870000001,1.2202003479999999,-0.303764824,234339.84032518798
1489,1.02473908,-0.125163559,0.700716543,1.2525020359999999,1.219693475,-0.573756576,0.949856788,-0.072849508,-0.6289507679999999,-0.933118838,-1.016004839,1.4727214880000001,0.6991084009999999,-1.0603027329999999,-1.5554300030000001,0.25475152100000004,1.2702467659999999,0.31580433399999996,0.290175955,-0.749774501,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,-0.951673463,0.8699375079999999,-0.26311499,-0.15936747699999998,-0.5745228170000001,0.46977094399999997,-0.819537547,3.2920204089999996,214428.52343983483
1490,0.788515113,-0.000891144,0.700716543,1.120013172,0.9775046609999999,-0.573756576,0.949856788,-0.072849508,-0.6289507679999999,0.890533549,2.271547095,-1.1604927859999998,0.6991084009999999,-1.0603027329999999,-0.314155087,0.25475152100000004,1.103510596,0.31580433399999996,0.290175955,-0.749774501,-0.82924058,0.10074453900000001,0.784483461,0.9358347020000001,0.6104872610000001,0.21855144,1.022440129,0.498302287,-0.066350052,2.206019404,-0.819537547,-0.303764824,226635.88188894812
1491,0.375123172,0.14925022300000002,0.700716543,1.086890956,0.929066898,0.11569992300000001,0.949856788,-0.072849508,1.30505624,-0.933118838,-1.016004839,0.5972456079999999,0.6991084009999999,0.165909165,0.927119829,0.25475152100000004,1.061826553,0.31580433399999996,0.290175955,0.400850735,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,-0.951673463,0.024896123,0.379662569,-0.088339142,0.321893941,-0.178937271,1.2202003479999999,-0.303764824,202355.05413728865
1492,0.375123172,-0.06581714,0.700716543,-1.6953751819999998,-1.686572296,-0.573756576,-0.874670235,-0.072849508,-0.6289507679999999,-0.933118838,-1.016004839,0.563312434,-1.430393339,-1.0603027329999999,-0.934792545,0.25475152100000004,-2.4396330369999997,-1.02475284,0.290175955,0.217070315,-0.82924058,0.10074453900000001,-0.775909871,-1.002394781,-0.951673463,-0.217173024,-1.548670108,-0.959093909,-0.993257176,-0.064459351,-0.819537547,-0.303764824,85118.76703944922
1493,-0.540244698,0.503299798,-1.028509366,0.093224479,0.832191372,0.83906412,-0.874670235,-0.072849508,2.272059745,0.890533549,-0.7230546659999999,-0.77817903,0.6991084009999999,0.165909165,0.30648237100000003,0.25475152100000004,-0.18869472899999998,0.31580433399999996,0.290175955,1.615399594,-0.82924058,0.10074453900000001,0.784483461,-1.002394781,2.172647984,-0.076332793,1.022440129,0.19051283800000002,-0.013500083999999999,0.9467622790000001,1.2202003479999999,-0.303764824,207652.64607740607
1494,0.8180431090000001,0.273319745,-1.028509366,0.7225465809999999,0.39625150600000003,2.2744899469999997,0.949856788,-0.072849508,-0.6289507679999999,-0.933118838,-0.434754497,-1.282652211,0.6991084009999999,1.392121062,1.5477572869999998,0.25475152100000004,0.603302083,1.6563615090000001,0.290175955,-0.49408000399999996,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,0.6104872610000001,1.248445628,1.665217688,1.345380943,1.7244507740000001,0.41253198399999996,1.2202003479999999,-0.303764824,272528.0621396071
1495,0.906627097,0.069512984,0.700716543,0.689424365,0.39625150600000003,0.443474325,0.949856788,-0.072849508,-0.6289507679999999,0.890533549,1.608921705,-0.69221499,0.6991084009999999,1.392121062,0.30648237100000003,0.25475152100000004,0.56161804,1.6563615090000001,0.290175955,0.832335198,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,0.6104872610000001,1.032784025,1.665217688,1.3914178259999999,1.4723970819999999,-0.541450686,1.2202003479999999,-0.303764824,268609.86212264845
1496,-0.9536366390000001,-0.569500848,-1.028509366,1.086890956,0.9775046609999999,-0.573756576,0.949856788,-0.072849508,1.30505624,0.890533549,2.0018469359999997,-0.852832012,0.6991084009999999,-1.0603027329999999,-0.314155087,0.25475152100000004,1.061826553,0.31580433399999996,0.290175955,0.592621607,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,0.6104872610000001,0.121723781,1.022440129,0.5509158679999999,-0.025696231,-0.35065415200000005,-0.819537547,-0.303764824,245243.48595617616
1497,-0.540244698,-0.7034107159999999,0.700716543,1.086890956,0.929066898,-0.573756576,0.949856788,-0.072849508,-0.6289507679999999,-0.933118838,-1.016004839,0.617605512,0.6991084009999999,-1.0603027329999999,-2.176067461,0.25475152100000004,1.061826553,0.31580433399999996,0.290175955,-0.749774501,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,-0.951673463,0.48262687299999996,0.379662569,-0.048878955999999994,0.36458045299999997,0.231275277,-0.819537547,-0.303764824,188364.7228187414
1498,-0.80599666,-0.7338447770000001,0.700716543,1.086890956,0.929066898,0.10439735800000001,0.949856788,-0.072849508,1.30505624,0.890533549,-0.36500445600000003,-0.558744507,0.6991084009999999,-1.0603027329999999,-1.5554300030000001,0.25475152100000004,1.061826553,0.31580433399999996,0.290175955,-0.749774501,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,-0.951673463,0.007291094000000001,0.379662569,-0.9959234159999999,-0.611111256,0.8132047059999999,1.2202003479999999,-0.303764824,165053.5574223301
1499,-0.983164635,-0.801915626,0.700716543,1.086890956,0.9775046609999999,-0.573756576,0.949856788,-0.072849508,-0.6289507679999999,0.890533549,-0.160404335,-0.852832012,0.6991084009999999,-1.0603027329999999,-1.5554300030000001,0.25475152100000004,1.061826553,0.31580433399999996,0.290175955,-0.749774501,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,-0.951673463,0.007291094000000001,1.665217688,-0.9959234159999999,-0.611111256,0.8132047059999999,-0.819537547,-0.303764824,158004.52449032903
1500,-0.983164635,-0.801915626,0.700716543,1.120013172,0.9775046609999999,0.646920505,0.949856788,-0.072849508,-0.6289507679999999,0.890533549,-0.141804324,-0.775916818,0.6991084009999999,-1.0603027329999999,-1.5554300030000001,0.25475152100000004,1.103510596,0.31580433399999996,0.290175955,-0.749774501,-0.82924058,0.10074453900000001,0.784483461,0.9358347020000001,-0.951673463,0.007291094000000001,1.665217688,-0.9485711929999999,-0.537934378,0.755965745,1.2202003479999999,-0.303764824,147559.76240332567
1501,-1.691836535,-0.757684791,0.700716543,0.954402093,0.735315846,5.976080171,0.949856788,-0.072849508,-0.6289507679999999,0.890533549,0.067445799,-0.6266108539999999,0.6991084009999999,-1.0603027329999999,-0.934792545,0.25475152100000004,0.895090382,0.31580433399999996,0.290175955,-0.749774501,-0.82924058,0.10074453900000001,0.784483461,0.9358347020000001,-0.951673463,-0.168759195,1.665217688,-0.38034451700000005,0.023088355,-0.522371033,1.2202003479999999,-0.303764824,193765.49360957363
1502,-1.691836535,-0.816219635,-1.028509366,1.0537687409999998,0.880629135,-0.573756576,0.949856788,-0.072849508,-0.6289507679999999,0.890533549,-0.448704505,-0.635659701,0.6991084009999999,-1.0603027329999999,-1.5554300030000001,0.25475152100000004,1.02014251,0.31580433399999996,0.290175955,-0.749774501,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,-0.951673463,0.077711209,0.379662569,-1.2458379259999999,-0.8550341840000001,-0.35065415200000005,-0.819537547,-0.303764824,145045.57846927826
1503,-0.008740773,0.24390015199999998,-1.028509366,1.285624252,1.219693475,-0.573756576,0.949856788,-0.072849508,-0.6289507679999999,0.890533549,1.3833965730000002,0.09729685,0.6991084009999999,-2.28651463,-0.314155087,0.25475152100000004,1.3119308090000001,1.6563615090000001,0.290175955,0.5286979829999999,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,0.6104872610000001,1.6445587780000002,0.379662569,0.661404389,-0.167984605,3.1409224210000004,-0.819537547,3.2920204089999996,296114.2124998923
1504,0.31606718,-0.31142001199999997,-1.028509366,0.954402093,0.735315846,-0.573756576,0.949856788,-0.072849508,-0.6289507679999999,0.890533549,0.10929582300000001,-0.171906328,0.6991084009999999,0.165909165,0.30648237100000003,0.25475152100000004,0.895090382,0.31580433399999996,0.290175955,1.487552346,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,0.6104872610000001,0.500231902,1.665217688,0.34966892,0.7060725520000001,0.927682626,-0.819537547,-0.303764824,231976.66319170358
1505,0.67040313,-0.24842150600000001,0.700716543,1.020646525,0.832191372,-0.573756576,0.949856788,-0.072849508,-0.6289507679999999,0.890533549,0.9207213,0.208145217,0.6991084009999999,0.165909165,-0.314155087,0.25475152100000004,0.978458467,0.31580433399999996,0.290175955,1.4635809869999998,0.64947869,0.10074453900000001,0.784483461,0.9358347020000001,0.6104872610000001,0.5178369310000001,1.022440129,0.561438584,-0.017565466000000002,0.479310771,-0.819537547,-0.303764824,226151.28350423148
1506,-1.691836535,0.0007320060000000001,-1.028509366,-0.13863103300000001,-0.863130328,0.10439735800000001,-0.874670235,-0.072849508,-0.6289507679999999,0.890533549,0.160445853,1.710253703,0.6991084009999999,1.392121062,0.927119829,0.25475152100000004,-0.480483028,0.31580433399999996,0.290175955,-0.749774501,-0.82924058,0.10074453900000001,-0.775909871,-1.002394781,-0.951673463,0.249360241,1.022440129,1.447977426,0.6674514220000001,-0.102618658,1.2202003479999999,-0.303764824,192060.0919077154
1507,0.67040313,0.034716707,0.700716543,0.7225465809999999,0.39625150600000003,-0.573756576,0.949856788,-0.072849508,0.338052736,0.890533549,1.627521716,-0.9591559559999999,0.6991084009999999,1.392121062,1.5477572869999998,0.25475152100000004,0.603302083,0.31580433399999996,0.290175955,1.040086977,-0.82924058,0.10074453900000001,-0.775909871,0.9358347020000001,0.6104872610000001,0.799517392,1.665217688,1.601872151,2.0212236690000003,-0.522371033,-0.819537547,-0.303764824,267729.1438703374
1508,-1.691836535,0.85095822,-1.028509366,0.22571334199999998,-0.330314936,-0.573756576,0.949856788,-0.072849508,0.338052736,0.890533549,0.581271101,-0.171906328,-1.430393339,0.165909165,0.30648237100000003,0.25475152100000004,-0.021958558,0.31580433399999996,0.290175955,-0.749774501,-0.82924058,0.10074453900000001,-0.775909871,-1.002394781,0.6104872610000001,0.878740022,1.665217688,0.733748063,0.793478267,-0.169397445,-0.819537547,-0.303764824,206957.16746784913
1509,0.67040313,-0.08610651400000001,0.700716543,-0.006142169,-0.669379276,-0.573756576,-0.874670235,-0.072849508,-0.6289507679999999,0.890533549,-0.251079389,-0.409438543,-1.430393339,1.392121062,0.30648237100000003,0.25475152100000004,-0.313746857,0.31580433399999996,0.290175955,-0.749774501,-0.82924058,0.10074453900000001,-0.775909871,-1.002394781,-0.951673463,-0.164357938,-0.26311499,-0.259333281,0.293436266,-0.083539004,-0.819537547,-0.303764824,144117.50464387922
1510,0.67040313,-0.08610651400000001,0.700716543,-0.171753249,-0.91156809,0.39826406299999995,-0.874670235,-0.072849508,-0.6289507679999999,-0.933118838,0.606846116,-0.07463123,-1.430393339,0.165909165,-0.314155087,0.25475152100000004,-0.522167071,0.31580433399999996,0.290175955,-0.749774501,-0.82924058,0.10074453900000001,-0.775909871,-1.002394781,-0.951673463,0.051303666,0.379662569,-0.12253797,-0.546065142,1.309275694,1.2202003479999999,-0.303764824,146652.86542083928
1511,0.965683088,-0.055672453,0.700716543,-0.171753249,-0.91156809,-0.573756576,0.949856788,-0.072849508,-0.6289507679999999,0.890533549,1.446171609,-0.943320475,0.6991084009999999,0.165909165,-0.314155087,0.25475152100000004,-0.522167071,0.31580433399999996,0.290175955,-0.749774501,-0.82924058,0.10074453900000001,-0.775909871,-1.002394781,-0.951673463,0.11292126699999999,-0.26311499,-0.183043588,-0.592817037,0.317133717,-0.819537547,-0.303764824,153434.68505912204
1512,0.906627097,-0.077990765,0.700716543,-0.13863103300000001,-0.863130328,0.94078721,-0.874670235,-0.072849508,-0.6289507679999999,0.890533549,1.332246542,-0.151546424,0.6991084009999999,0.165909165,-0.314155087,0.25475152100000004,-0.480483028,0.31580433399999996,0.290175955,-0.749774501,-0.82924058,0.10074453900000001,-0.775909871,0.9358347020000001,-0.951673463,0.17013761100000002,1.022440129,0.608790807,0.019022973000000002,1.500072228,1.2202003479999999,-0.303764824,185873.7595134784
1513,-1.691836535,0.015340355,-1.028509366,-0.23799768100000002,-1.0084436159999999,-0.573756576,-0.874670235,-0.072849508,-0.6289507679999999,-0.933118838,-1.016004839,-0.076893442,-1.430393339,0.165909165,0.927119829,0.25475152100000004,-0.605535156,0.31580433399999996,0.290175955,-0.749774501,-0.82924058,0.10074453900000001,-0.775909871,-1.002394781,-0.951673463,0.007291094000000001,-0.26311499,-0.32773093600000003,0.557686104,0.8132047059999999,-0.819537547,-0.303764824,146368.93334636145
1514,1.201907055,0.285189028,-1.028509366,-0.304242113,0.783753609,0.240028145,-0.874670235,-0.072849508,-0.6289507679999999,0.890533549,2.471497212,-0.766867972,-1.430393339,3.844544857,2.168394745,0.25475152100000004,0.061409527,-2.365310014,0.290175955,-0.749774501,-0.82924058,-3.0201926789999995,-0.775909871,0.9358347020000001,-0.951673463,-2.10531237,2.307995247,1.182278841,0.462149624,-0.8276454870000001,1.2202003479999999,-0.303764824,180495.75922221848
